periodo_mes||institucion_nom||producto_nom||activo_mon||activo_mon_mes_ant
201912||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
201912||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||505.00||494.00
201912||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||86247.00||86903.00
201912||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||284.00||437.00
201912||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||14852.00||6313.00
201912||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
201912||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||56635.00||65986.00
201912||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||1965652.00||1973223.00
201912||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
201912||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201912||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
201912||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||100526.00||101103.00
201912||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||5.00||13.00
201912||Banco do Brasil S.A.||Colocaciones||51145.00||57036.00
201912||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||203326.00||205044.00
201912||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
201912||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||98115.00||98108.00
201912||Bank of China, Agencia en Chile||Colocaciones||0.00||0.00
201912||HSBC Bank (Chile)||Colocaciones||221121.00||329166.00
201912||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||218592.00||215944.00
201912||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
201912||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
201912||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
201912||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
201912||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
201912||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||17698.00||20106.00
201912||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||3093.00||2964.00
201912||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||3825193.00||3716549.00
201912||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||165655.00||163120.00
201912||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||537741.00||523455.00
201912||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||2277.00||1260.00
201912||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||727181.00||701498.00
201912||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
201912||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||327773.00||334108.00
201912||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||893018.00||872543.00
201912||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||31991.00||34040.00
201912||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||13735361.00||13593355.00
201912||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||12422960.00||12347795.00
201912||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||33447.00||36930.00
201912||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
201912||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||347458.00||340870.00
201912||Banco de Crédito e Inversiones||Colocaciones||34338923.00||34867021.00
201912||Banco de Chile||Colocaciones||30529608.00||30653712.00
201912||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
201912||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||3531.00||1515.00
201912||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||139311.00||144350.00
201912||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||0.00||0.00
201912||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||35966.00||34771.00
201912||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||26526.00||26695.00
201912||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
201912||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||21610172.00||22214755.00
201912||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
201912||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
201912||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||4529.00||4454.00
201912||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||0.00||0.00
201912||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||430.00||479.00
201912||Banco del Estado de Chile||Colocaciones||26273621.00||26483827.00
201912||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
201912||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||78851.00||297846.00
201912||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||0.00||0.00
201912||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||289337.00||319538.00
201912||Banco Falabella||Colocaciones||3911440.00||3803452.00
201912||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
201912||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202001||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||13.00||12.00
202001||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||33406294.00||32716883.00
202001||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||60094.00||57264.00
202001||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||864.00||832.00
202001||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202001||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202001||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||1025.00||391.00
202001||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||1103.00||1293.00
202001||Itaú Corpbanca||Colocaciones||23346698.00||0.00
202001||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202001||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202001||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202001||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||14568.00||14593.00
202001||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202001||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||100738.00||116964.00
202001||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||0.00||0.00
202001||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||3875.00||3803.00
202001||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||0.00||0.00
202001||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202001||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202001||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202001||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||737.00||704.00
202001||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||48030.00||46256.00
202001||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
202001||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||329433.00||330940.00
202001||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202001||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||3351636.00||3334163.00
202001||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||16479092.00||15914831.00
202001||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||683.00||646.00
202001||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||0.00||0.00
202001||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202001||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202001||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||31455.00||31159.00
202001||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||375686.00||360131.00
202001||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202001||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202001||Banco Ripley||Colocaciones||885214.00||894316.00
202001||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||6180014.00||6228650.00
202001||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202001||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||1953.00||2050.00
202001||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||236031.00||235175.00
202001||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||9226730.00||9101896.00
202001||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202001||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||0.00||0.00
202001||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||9130.00||8320.00
202001||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||5179.00||5404.00
202001||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||232223.00||231691.00
202001||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202001||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||5927.00||5558.00
202001||Banco Internacional||Colocaciones||2042624.00||2014029.00
202001||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||0.00||0.00
202001||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||1.00||1.00
202001||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||3932754.00||3910398.00
202001||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||325102.00||329598.00
202001||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
